,Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
,45308728,51952043501,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45359926,51952037902,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45333652,173038132,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45069947,51952038100,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45153069,43858013900,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45043133,74508411,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45059711,7509111,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45060256,74509311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45332518,7508511,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19032310,206410,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45161635,7508411,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45187149,43858013901,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45232199,338355441,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44906621,7508904,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44855238,7508576,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45213039,7508476,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45240401,51952509301,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,40136389,669652,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45025407,2723401,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45247104,2724601,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45127385,2723410,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45278297,60238509104,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45042458,2900610,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44889255,2723910,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45175503,60238508504,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44886257,60238508503,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44869052,60238509103,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45230151,2724624,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44906491,2900110,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45127386,2723901,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45315469,2729110,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19032341,206411,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45073552,60238508403,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45073553,60238508404,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45161514,2729101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45264329,2900310,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45012492,24987379,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45043684,1730379,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42835438,525650107,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812750,249870379,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,36494111,519520018,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,19046426,567248,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40136390,669650,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,19046395,567249,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40240573,1114490,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40240574,1114491,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,40240575,1114493,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,40240576,1114492,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,4267852,400473008,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45786403,4fdc743e-f0fb-45b5-867d-f3bc38dd623e,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,44373004,35aa59d8-4e5e-470d-8ec2-6cc3e35bbf43,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,42817094,731472b1-5df9-4c15-b031-c7e2794ad9c9,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,44407878,fd54b915-9eaa-485f-aebe-5fbdbfca1b12,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,46329421,f855e6f8-527b-4534-94f8-a97ceafdaa31,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,42810730,55a9adcf-c0fe-489d-88af-eac7e4fb304d,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45653443,1835b1d4-ead8-45e8-b9a5-2e8ff766528f,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,44405998,eda01cb1-0b83-4275-83c9-716401bafc48,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,46329118,eae437e0-6442-435b-b98d-bdc70c8bcc90,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45637374,3314efbc-4543-4796-a38c-999ad2fa1758,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45897075,c5cc180d-75da-40c5-b4ec-f1e2b9d35797,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,42821616,e96950db-d301-47fc-bdba-d0fb6298de64,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,44392451,7af86874-81d4-4881-adb6-981809bebb76,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,36475462,b6d2d567-72d5-4287-94e5-f63e8683f0ce,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45285597,25021127,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,44993548,4095083,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812818,250210127,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45198208,4095082,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45370035,7813177,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45198209,4095092,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45781588,21eeaba5-847d-4176-a833-46be8423869b,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,36476358,e03f50e0-7798-4d9e-a07a-8282c6125c5b,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,42814062,63c02023-d19f-4978-bd54-731a65146ceb,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45370930,44567235,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45822037,445670235,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45961747,2.20985110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37722442,14693021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46080611,2.20986110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46048959,2.20987110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37722444,14694021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46190373,2.20988110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46244725,f54834fc-42a7-4894-9ce8-97560a10be03,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45894383,168be474-5cde-42d8-a838-47d455e20443,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45702356,ea583795-d769-4858-a2fa-8b8c3fa98491,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45409151,27105,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,45961746,2.20979110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37722438,14691021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46080613,2.20980110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46080612,2.20981110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46048958,2.20982110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37722440,14692021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46190371,2.20983110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46190372,2.20984110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45163462,2643143,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45416165,1704,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,45961534,2.24550110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37727841,16312021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37887949,96842996,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,46080149,2.24551110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46080148,2.24552110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37727843,16313021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46050107,2.24553110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46191810,2.24554110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46191811,2.24555110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,44591930,OMOP197975,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,DPD
,45411313,1689,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,4280788,4001411,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42857161,N0000149665,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42553800,MTHU002446,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42553801,MTHU002447,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42857162,N0000149662,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42565397,4001408,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4280786,4001411#4280786,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4275693,4010074#4275693,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549362,MTHU002448,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42560528,4001416,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856251,N0000149670,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,43082430,3003157,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43122944,9005431,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43123689,9006195,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,37891840,97620996,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,37875530,92531997,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,37801441,60586020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,4207716,323854009,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37865563,85940998,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,46078927,2.44476110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46099665,3930211000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46086615,1.39201110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37702144,5720020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46005199,1.01881110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46264462,2.89624110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46140409,1.01882110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46154444,1.39203110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37105954,3.47504110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37108476,3.47505110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46000416,8745211000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37811088,69214020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46134789,8745311000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37723457,17437021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46052336,2.30555110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46194389,2.30557110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46040900,1.98432110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46180742,1.98433110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37769841,38981020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37386721,3.24838110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37390232,3.24839110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37813659,71848020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46002755,9.4703110000011E+015,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46200735,2.44477110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46137702,9.4704110000011E+015,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,44652089,OMOP214035,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,DPD
,40025040,345841,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40892129,OMOP2090091,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
,41204684,OMOP2402646,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
,41079295,OMOP2277257,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43171342,OMOP478000,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,35411949,OMOP1145534,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,35408043,OMOP1141628,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43160434,OMOP478001,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43182329,OMOP478002,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43160435,OMOP478004,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43171343,OMOP478005,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43193287,OMOP478006,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,41079294,OMOP2277256,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40954388,OMOP2152350,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40892128,OMOP2090090,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40829675,OMOP2027637,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40829674,OMOP2027636,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,44080747,OMOP1075378,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107484,566017,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21093136,OMOP388796,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107483,565168,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21152073,OMOP388795,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43215160,OMOP478007,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,36277050,OMOP3127925,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40923124,OMOP2121086,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,4297857,384918008,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,40107482,562061,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,40837405,OMOP2035367,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,41086993,OMOP2284955,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41149766,OMOP2347728,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35760131,OMOP2761592,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44171625,OMOP3048348,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35764312,OMOP2765773,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35772820,OMOP2774281,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35768474,OMOP2769935,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35768476,OMOP2769937,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35755981,OMOP2757442,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35772819,OMOP2774280,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41055508,OMOP2253470,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35772818,OMOP2774279,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40918453,OMOP2116415,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41043216,OMOP2241178,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35764313,OMOP2765774,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743446,OMOP2744907,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35755982,OMOP2757443,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751740,OMOP2753201,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35768477,OMOP2769938,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41254166,OMOP2452128,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
,41004474,OMOP2202436,Ceftazidime,Branded Drug Box,Non-Standard,0,0,Drug,RxNorm Extension
,41285200,OMOP2483162,Ceftazidime,Branded Drug Box,Non-Standard,0,0,Drug,RxNorm Extension
,41254165,OMOP2452127,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41066704,OMOP2264666,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40887587,OMOP2085549,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40848635,OMOP2046597,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40822174,OMOP2020136,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41004470,OMOP2202432,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41168606,OMOP2366568,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40942119,OMOP2140081,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40949774,OMOP2147736,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36260633,OMOP3111508,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36260632,OMOP3111507,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,36261051,OMOP3111926,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36273402,OMOP3124277,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36258100,OMOP3108975,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,36264025,OMOP3114900,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41035509,OMOP2233471,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41161006,OMOP2358968,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41074586,OMOP2272548,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41035508,OMOP2233470,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41168605,OMOP2366567,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41161005,OMOP2358967,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41098216,OMOP2296178,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41254162,OMOP2452124,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41223179,OMOP2421141,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40856250,OMOP2054212,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41004472,OMOP2202434,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40973080,OMOP2171042,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41168604,OMOP2366566,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44177639,OMOP3054362,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44162575,OMOP3039298,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44175352,OMOP3052075,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35746148,OMOP2747609,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40025042,201808,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,35775433,OMOP2776894,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35764310,OMOP2765771,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35755979,OMOP2757440,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35746149,OMOP2747610,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40025041,153088,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,35758631,OMOP2760092,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35747635,OMOP2749096,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751736,OMOP2753197,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41129560,OMOP2327522,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41129559,OMOP2327521,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40025043,105182,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,35750289,OMOP2751750,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35775434,OMOP2776895,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35764311,OMOP2765772,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36263456,OMOP3114331,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35772817,OMOP2774278,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41254163,OMOP2452125,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41098214,OMOP2296176,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44110482,OMOP1105113,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,44172688,OMOP3049411,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44097641,OMOP1092272,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44167858,OMOP3044581,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41305187,OMOP2503149,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44167856,OMOP3044579,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44175351,OMOP3052074,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44064323,OMOP1058954,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44038174,OMOP1032805,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40973081,OMOP2171043,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
,41066705,OMOP2264667,Ceftazidime,Branded Drug Box,Non-Standard,0,0,Drug,RxNorm Extension
,40910806,OMOP2108768,Ceftazidime,Branded Drug Box,Non-Standard,0,0,Drug,RxNorm Extension
,41316488,OMOP2514450,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41254164,OMOP2452126,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40949773,OMOP2147735,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41316487,OMOP2514449,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41004473,OMOP2202435,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44177640,OMOP3054363,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44167857,OMOP3044580,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41035510,OMOP2233472,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41106007,OMOP2303969,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41223181,OMOP2421143,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41285199,OMOP2483161,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44164100,OMOP3040823,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44166399,OMOP3043122,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44171624,OMOP3048347,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40910805,OMOP2108767,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41192144,OMOP2390106,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
